menu_section,restaurant_object_key,menu_item_name,description,menu_name,price,menu_item_extraction_date,restaurant_proprietary_url,restaurant_url,menu_proprietary_url,menu_source,app_filter,airport,datetime_timestamp,standardized_category,standardized_category_v1,main_category,sub_category,size
Tea,1152899,Earl Grey,null,Main Menu,3.0,2025-10-31,http://www.lemirch.com/,http://www.lemirch.com/,https://masked.com/,https://www.opentable.com/r/le-mirch,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
What's On Tap,371843,"Earth Rocker, India Pale Ale -% Former Brewmaster Scott Mckernon","an american ipa consisting of 3 types of aroma hops. grapefruit on the nose, subtle bitterness with a light citrus to strong earthy and pine flavor rolling from the front to back of the tongue. it leaves a smooth hoppy aftertaste due to the dry hopping method",Beer Menu,6.75,2025-10-31,http://www.greenegrowlers.com/,http://www.greenegrowlers.com/,https://masked.com/,https://www.opentable.com/r/greene-growlers-gaithersburg,true,DCA,2025-11-03T07:02:20.896Z,null,"Beer, Seltzer & Cider",null,null,null
Fresh Salads,692040,Falafel Salad,null,Full Menu,9.99,2025-10-31,http://glenburniewingsandmore.com,http://glenburniewingsandmore.com,https://eat.9fold.me/index.html#/507,https://www.yelp.com/biz/glen-burnie-wings-glen-burnie,false,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Bundle Deals,1167520,Family Bundle,"(2) whoppers or original chicken sandwiches, (2) cheeseburgers, (4) medium fries or medium onion rings, (1) 8 pc. nuggets (comes with choice of up to two sauces)",Main Menu,24.99,2025-10-31,https://burgerking.com/store-locator/store/restaurant_4989,https://burgerking.com/store-locator/store/restaurant_4989,http://www.bk.com/menu/kids_meals,https://www.ubereats.com/store/burger-king-7988-crain-highway/Ha-xUlY1Tx6od1sIRUfx3w,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Platter Menu,861324,Fresh Eggplant Parmigiana - Full Tray,hand breaded eggplant topped with marinara & melted cheese over penne pasta,Platter Menu,135.0,2025-10-31,http://www.olivetreeitalian.com,http://www.olivetreeitalian.com,https://www.toasttab.com/the-olive-tree-glen-burnie,https://www.opentable.com/r/the-olive-tree-glen-burnie,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Spirits,2092080,Gin - Tanqueray,null,Bar Menu,12.0,2025-10-31,https://www.oohhsnaahhs.com,https://www.oohhsnaahhs.com,http://oohhsnaahhs.com/menu,https://www.opentable.com/r/oohhs-and-aahhs-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Tacos,1424298,Grill Steak Tacos,"served with handmade corn tortillas, cilantro, onions, radish and lime.",Menu,4.0,2025-10-31,https://www.ezcater.com/catering/pvt/guajillo-chalateco-3,https://www.ezcater.com/catering/pvt/guajillo-chalateco-3,null,https://www.ubereats.com/store/guajillo-chalateco/wCbvW9IWSb2T2C5qBdZKUg,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Most Popular,1424298,Grill Steak Tacos,"served with handmade corn tortillas, cilantro, onions, radish and lime.",Menu,4.0,2025-10-31,https://www.ezcater.com/catering/pvt/guajillo-chalateco-3,https://www.ezcater.com/catering/pvt/guajillo-chalateco-3,null,https://www.ubereats.com/store/guajillo-chalateco/wCbvW9IWSb2T2C5qBdZKUg,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Sandwiches,1144551,Grilled Chicken & Prosciutto,"focaccia, roasted peppers, provolone, lettuce, sun dried tomatoes, pesto, chips",Lunch Menu,11.0,2025-10-31,http://www.ricciutis.com/,http://www.ricciutis.com/,https://masked.com/,https://www.opentable.com/r/ricciutis-restaurant,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Main Course,1704403,Icelandic Cod,"pan seared with lime and thyme. with spiced persimmons, roasted kale buds and a sauce of carrots and parsnips",Valentine's Day Menu,34.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
International Tea Selection,1647818,India: Darjeeling Malaibari Estate 1st Flush Black Tea,"bright, lemony infusion with punchy astringency and classic first flush character. caffeine",Tea Menu,4.0,2025-10-31,http://www.spilttearoom.com/,http://www.spilttearoom.com/,https://masked.com/,https://www.opentable.com/r/spilt-tea-fredericksburg,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
"For The ""little-ones""",996684,Kid's Peanut Butter & Jelly,served with crispy fries and a juice drink,Full Menu,7.75,2025-10-31,http://www.meltgourmetcheeseburgers.com,http://www.meltgourmetcheeseburgers.com,http://www.meltgourmetcheeseburgers.com/menu/,https://www.yelp.com/biz/melt-gourmet-cheeseburgers-leesburg,false,DCA,2025-11-03T07:02:20.896Z,null,Kids,null,null,null
Kids' Combos,762511,Kids Meatball,includes 12 oz. fountain drink and dessert.,Full Menu,10.4,2025-10-31,http://firehousesubs.com/menu,http://firehousesubs.com/menu,http://order.firehousesubs.com/menu?service-mode=TAKEOUT&store-number=784,https://www.yelp.com/biz/firehouse-subs-westminster,false,DCA,2025-11-03T07:02:20.896Z,null,Kids,null,null,null
Kids Stuff,2118973,Kids Taco,taco beef and cheese in a soft flour tortilla.,Full Menu,9.95,2025-10-31,https://californiatortilla.com,https://californiatortilla.com,https://californiatortilla.com/menu/,https://www.yelp.com/biz/california-tortilla-potomac,false,DCA,2025-11-03T07:02:20.896Z,null,Kids,null,null,null
Petite Plats,1779147,Marinated Olives W/ Feta,null,Happy Hour Menu,6.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Bubbles,1704403,"Mv Billecart-salmon, Brut Reserve","blanc de blancs, champagne, france",Roof Top Lunch Menu,32.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Light Breakfast,1745531,Oatmeal,"steel-cut oats, brown sugar, toasted almonds, dried cranberries (vg, gf, df)",Breakfast,16.0,2025-10-31,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www.hilton.com/en/hotels/mclmhhh-hilton-mclean-tysons-corner/dining/,https://www3.hilton.com/en/hotels/virginia/hilton-mclean-tysons-corner-mclmhhh/dining/index.html,https://www.opentable.com/r/harth-mclean,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Hash Browns And Sides,2253507,Oatmeal,(320 cal.),Full Menu,3.69,2025-10-31,http://www.mcdonalds.com,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All,https://www.yelp.com/biz/mcdonalds-sterling-7,false,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Drinks,1705451,"Patron, Don Julilo Etc. Margarita - Pitcher",null,A La Carte Lunch Specials,50.0,2025-10-31,null,null,http://www.instagram.com/loscaballerosdc/,https://www.opentable.com/r/los-caballeros-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Drinks,764367,San Pellegrino Blood Orange,11.15 oz can,Full Menu,4.59,2025-10-31,https://www.potbelly.com/,https://www.potbelly.com/,https://potbelly.com/locations/maryland/silver-spring,https://www.yelp.com/biz/potbelly-sandwich-shop-silver-spring,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Sides,1081899,Sausage,null,Brunch,6.0,2025-10-31,https://rosemarydc.com,https://rosemarydc.com,http://rosemarydc.com,https://www.opentable.com/r/rosemary-bistro-cafe-washington-district-of-columbia,true,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Hash Browns And Sides,2253507,Sausage,(190 cal.),Full Menu,2.14,2025-10-31,http://www.mcdonalds.com,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All,https://www.yelp.com/biz/mcdonalds-sterling-7,false,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Pasta,1148702,Scampi - Vegetarian,choice of meat sauteed in a garlic white wine sauce served over linguine,Main Menu,13.89,2025-10-31,http://www.jekyllandhyderestaurant.com/,http://www.jekyllandhyderestaurant.com/,https://masked.com/,https://www.opentable.com/r/jekyll-and-hyde-restaurant,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Enchiladas,857296,Sour Cream Chicken,sour cream sauce,Menu,17.95,2025-10-31,http://www.launionrestaurant.com,http://www.launionrestaurant.com,https://www.fastordernow.com/order/menu/launion?y_source=1_mjqzmty2mzatodywlwxvy2f0aw9ulm1lbnvfdxjs,https://www.opentable.com/r/la-union-arlington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Signature Grilled Cheese,2236748,The Grilled Carbonara,"our gruyere blend, fresh goat cheese, sauteed leeks and bacon on white bread.",Lunch Menu,9.5,2025-10-31,https://www.grilledcheesedc.com,https://www.grilledcheesedc.com,http://eat.chownow.com,https://www.opentable.com/r/gcdc-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
From The Nature (our Vegetarian Course),1152899,Tofu Masala,tofu cooked with rich vidalia onion sauce,Main Menu,12.0,2025-10-31,http://www.lemirch.com/,http://www.lemirch.com/,https://masked.com/,https://www.opentable.com/r/le-mirch,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
World Whiskey,1152899,"Tullamore Dew, Irish Whiskey",null,Main Menu,8.0,2025-10-31,http://www.lemirch.com/,http://www.lemirch.com/,https://masked.com/,https://www.opentable.com/r/le-mirch,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Wraps And Sandwiches,539078,Turkish Burger,"beef, mushrooms, kasar cheese with tomato and onion.",All Day Menu,10.0,2025-10-31,http://bosphorusbistro.com/,http://bosphorusbistro.com/,https://masked.com/,https://www.opentable.com/r/bosphorus-bistro-baltmore,true,DCA,2025-11-03T07:02:20.896Z,null,Sandwiches & Burgers,null,null,null
Children's Menu,2271411,Two Corn Dogs,null,Lunch,7.0,2025-10-31,http://www.timbukturestaurant.com,http://www.timbukturestaurant.com,https://www.timbukturestaurant.com/menus/,https://www.opentable.com/r/timbuktu-hanover,true,DCA,2025-11-03T07:02:20.896Z,null,Kids,null,null,null
Children's Menu,2271411,Two Corn Dogs,null,Dinner,7.0,2025-10-31,http://www.timbukturestaurant.com,http://www.timbukturestaurant.com,https://www.timbukturestaurant.com/menus/,https://www.opentable.com/r/timbuktu-hanover,true,DCA,2025-11-03T07:02:20.896Z,null,Kids,null,null,null
Burritos,1705451,Vegetable Burrito,null,Menu,16.0,2025-10-31,null,null,http://www.instagram.com/loscaballerosdc/,https://www.opentable.com/r/los-caballeros-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
White Wine Bottles,860799,Vinho Verde | Broadbent | Portugal | 2017,null,Takeout,20.0,2025-10-31,http://www.sonomadc.com/,http://www.sonomadc.com/,http://www.sonomadc.com/#menus,https://www.opentable.com/r/sonoma-restaurant-and-wine-bar-washington,true,DCA,2025-11-03T07:02:20.896Z,null,"Beer, Seltzer & Cider",null,null,null
Drinks,1043159,Water Bottle,16.9 fl oz,Full Menu,2.5,2025-10-31,https://www.jenossteaksmd.com,https://www.jenossteaksmd.com,https://jenossteaksmd.smartonlineorder.com/,https://www.yelp.com/biz/jenos-steaks-severna-park,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Spirits,2092080,Whiskey/scotch - Crown Apple,null,Bar Menu,13.0,2025-10-31,https://www.oohhsnaahhs.com,https://www.oohhsnaahhs.com,http://oohhsnaahhs.com/menu,https://www.opentable.com/r/oohhs-and-aahhs-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
Drinks & Desserts,991494,Apple Turnover,everyone knows that an apple a day keeps the doctor away. but did you know that an apple turnover a day keeps you happy and satisfied and sufficiently pastried?,Full Menu,2.79,2025-10-31,http://www.arbys.com,http://www.arbys.com,https://arbys.com/our-menu/featured,https://www.yelp.com/biz/arbys-dulles,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Apps For That Hunger,1148702,Broiled Crab Bites,null,Main Menu,11.89,2025-10-31,http://www.jekyllandhyderestaurant.com/,http://www.jekyllandhyderestaurant.com/,https://masked.com/,https://www.opentable.com/r/jekyll-and-hyde-restaurant,true,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Whiskey / Whisky / Scotch,1704403,Bushmills's Black Bush,ireland,Roof Top Lunch Menu,14.0,2025-10-31,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,http://www.rosewoodhotels.com/en/washington-dc/dining/the-grill-room,https://masked.com/,https://www.opentable.com/r/the-grill-room-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Alcohol and Cocktails,null,null,null
French Blends,2067409,"Chateau Lassegue, Saint-emilion 2017 Bordeaux",null,Wine,23.0,2025-10-31,http://www.centralmichelrichard.com,http://www.centralmichelrichard.com,https://www.centralmichelrichard.com/menus,https://www.opentable.com/r/central-michel-richard-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Vin Rouge,1779147,Chateau Les Grands Marechaux Merlot Blend - Glass (oz),null,Drinks Menu,16.0,2025-10-31,http://www.bistrocacao.com,http://www.bistrocacao.com,https://bistrocacao.com/#menu,https://www.opentable.com/r/bistro-cacao-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Wine,null,null,null
Indulge In Our Chef's Specials,643176,Cheese & Charcuterie Board,"honeycomb, crackers, dry fruits",Happy Hour Menu,12.0,2025-10-31,http://www.lenfantbarandgrill.com,http://www.lenfantbarandgrill.com,http://places.singleplatform.com/lenfant-plaza-hotel/menu,https://www.opentable.com/r/lenfant-bar-and-grill-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Appetizers And Salads,643176,Cheese & Charcuterie Board,"honey comb, crackers, dry fruits",Summer Menu,21.0,2025-10-31,http://www.lenfantbarandgrill.com,http://www.lenfantbarandgrill.com,http://places.singleplatform.com/lenfant-plaza-hotel/menu,https://www.opentable.com/r/lenfant-bar-and-grill-washington,true,DCA,2025-11-03T07:02:20.896Z,null,Appetizers,null,null,null
Spring,1650457,Cherry Blossom Latte,null,Seasonal Menu,4.75,2025-10-31,null,null,null,https://www.toasttab.com/local/order/lo-co-highland-13380-clarksville-pike/r-02dafe52-e51d-4a79-9511-3917439ec223,true,DCA,2025-11-03T07:02:20.896Z,null,Other,null,null,null
Breakfast,2170127,Cherry Pastry,"340 cal. a buttery, flaky pastry baked to perfection with tart cherry filling and drizzled with icing. allergens: contains wheat, milk, egg","{""type"":""breakfast"",""updatedat"":""2024-08-14t08:54:z"",""storeid"":""600781""}",4.89,2025-10-31,null,null,https://www.panerabread.com/en-us/menu-categories/freshly-baked-breads.html,https://www.yelp.com/biz/panera-bread-fairfax-2,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Vegetarian,2170127,Cherry Pastry,"340 cal. a buttery, flaky pastry baked to perfection with tart cherry filling and drizzled with icing. allergens: contains wheat, milk, egg","{""type"":""breakfast"",""updatedat"":""2024-08-14t08:54:z"",""storeid"":""600781""}",4.89,2025-10-31,null,null,https://www.panerabread.com/en-us/menu-categories/freshly-baked-breads.html,https://www.yelp.com/biz/panera-bread-fairfax-2,false,DCA,2025-11-03T07:02:20.896Z,null,Sides,null,null,null
Bakery,2170127,Cherry Pastry,"340 cal. a buttery, flaky pastry baked to perfection with tart cherry filling and drizzled with icing. allergens: contains wheat, milk, egg","{""type"":""breakfast"",""updatedat"":""2024-08-14t08:54:z"",""storeid"":""600781""}",4.89,2025-10-31,null,null,https://www.panerabread.com/en-us/menu-categories/freshly-baked-breads.html,https://www.yelp.com/biz/panera-bread-fairfax-2,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Bowls,2152771,Chia Oatmeal Pudding,"a blend of chia seeds, red quinoa, coconut milk & steel cut oats topped with chobani- greek yogurt, fresh blueberries, banana, granola, chia seeds & honey drizzle",Full Menu,8.99,2025-10-31,https://locations.tropicalsmoothiecafe.com/va/manassas/10884-sudley-manor-drive,https://locations.tropicalsmoothiecafe.com/va/manassas/10884-sudley-manor-drive,https://www.tropicalsmoothiecafe.com/menu/,https://www.yelp.com/biz/tropical-smoothie-cafe-manassas-6,false,DCA,2025-11-03T07:02:20.896Z,null,Soups & Salads,null,null,null
Breakfast,324535,Chick-fil-a Chicken Biscuit,"a breakfast portion of our famous boneless breast of chicken, seasoned to perfection, hand-breaded, pressure cooked in 100% refined peanut oil and served on a buttermilk biscuit baked fresh at each restaurant.",Full Menu,2.94,2025-10-31,https://www.chick-fil-a.com/locations/va/garrisonville,https://www.chick-fil-a.com/locations/va/garrisonville,https://www.chick-fil-a.com/menu,https://www.yelp.com/biz/chick-fil-a-stafford,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
Treats,324535,Chocolate Milkshake,our creamy chocolate milkshakes are hand-spun the old-fashioned way each time and feature delicious chick-fil-a icedream dessert.,Full Menu,6.19,2025-10-31,https://www.chick-fil-a.com/locations/va/garrisonville,https://www.chick-fil-a.com/locations/va/garrisonville,https://www.chick-fil-a.com/menu,https://www.yelp.com/biz/chick-fil-a-stafford,false,DCA,2025-11-03T07:02:20.896Z,null,Desserts,null,null,null
Frozen Beverages,1524692,Collectible Gummi Bear Cup,sip in style with our color-changing collectible gummi bear cup - while supplies last!,Menu,3.75,2025-10-31,https://www.baskinrobbins.com,https://www.baskinrobbins.com,null,https://www.ubereats.com/store/baskin-robbins-19316-montogmery-village-ave/3a3Qjck6QU6sZrDwAhMcUA,false,DCA,2025-11-03T07:02:20.896Z,null,Non-Alcoholic Beverages,null,null,null
Shareables,2253507,Combo Pack,"(4220 cal.) mcchicken (x4), cheeseburger (x2), mcdouble (x2), medium french fries (x4)",Full Menu,25.42,2025-10-31,http://www.mcdonalds.com,http://www.mcdonalds.com,https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All,https://www.yelp.com/biz/mcdonalds-sterling-7,false,DCA,2025-11-03T07:02:20.896Z,null,Combo,null,null,null
Strombolis,692040,Creamy White Stromboli,null,Full Menu,14.99,2025-10-31,http://glenburniewingsandmore.com,http://glenburniewingsandmore.com,https://eat.9fold.me/index.html#/507,https://www.yelp.com/biz/glen-burnie-wings-glen-burnie,false,DCA,2025-11-03T07:02:20.896Z,null,Entrées,null,null,null
